chunk_id,sum_nats,n_bytes
span_00714,516.302002,800
span_00715,442.347168,800
span_00716,438.089630,800
span_00717,530.554504,800
span_00718,401.886353,800
span_00719,503.615845,800
span_00720,500.125488,800
span_00721,519.486633,800
span_00722,526.134705,800
span_00723,621.261963,800
span_00724,567.333984,800
span_00725,507.547546,800
span_00726,587.997314,800
span_00727,589.038635,800
span_00728,599.976440,800
span_00729,455.129944,800
span_00730,565.049377,800
span_00731,408.687958,800
span_00732,533.281189,800
span_00733,577.415894,800
span_00734,451.955109,800
span_00735,525.919556,800
span_00736,578.827332,800
span_00737,519.729309,800
span_00738,585.919312,800
span_00739,649.033936,800
span_00740,604.730713,800
span_00741,642.482971,800
span_00742,545.749695,800
span_00743,585.399170,800
span_00744,702.733582,800
span_00745,637.236511,800
span_00746,619.096924,800
span_00747,502.160675,800
span_00748,495.439728,800
span_00749,517.638916,800
span_00750,529.343933,800
span_00751,537.232117,800
span_00752,537.977783,800
span_00753,733.087952,800
span_00754,579.378784,800
span_00755,463.385010,800
span_00756,426.688904,800
span_00757,405.854675,800
span_00758,403.057251,800
span_00759,518.624695,800
span_00760,530.782715,800
span_00761,543.352966,800
span_00762,533.849731,800
span_00763,565.064819,800
span_00764,587.969788,800
span_00765,602.986206,800
span_00766,542.363770,800
span_00767,576.655518,800
span_00768,488.467102,800
span_00769,561.691223,800
span_00770,573.829529,800
span_00771,461.155121,800
span_00772,503.205872,800
span_00773,636.641235,800
span_00774,646.495850,800
span_00775,676.516785,800
span_00776,873.150818,800
span_00777,815.780396,800
span_00778,728.102478,800
span_00779,707.495972,800
span_00780,642.201172,800
span_00781,554.553223,800
span_00782,562.526917,800
span_00783,613.835754,800
span_00784,473.177979,800
span_00785,726.412781,800
span_00786,427.784058,800
span_00787,452.764923,800
span_00788,431.073853,800
span_00789,484.271484,800
span_00790,482.581207,800
span_00791,555.582886,800
span_00792,302.402893,800
span_00793,392.053314,800
span_00794,433.765686,800
span_00795,455.157471,800
span_00796,482.242126,800
span_00797,723.917847,800
span_00798,616.841797,800
span_00799,550.981323,800
span_00800,587.544922,800
span_00801,526.642212,800
span_00802,648.523193,800
span_00803,638.035400,800
span_00804,598.216553,800
span_00805,639.397949,800
span_00806,635.596436,800
